run_id,task_id,step_idx,dataset,model,in_matrix,action_parsed,y_env,y_env_source,y_env_conflict,y_tier_a,A1,A2,A3,A4,tier_a_rules,y_tier_b,b_reason,plan_len_before,plan_len_after,replay_diverged,y_suffix,y_ensemble,judge_frac_correct,judge_n_valid,judge_present,labelable_env,unlabelable_reason,U_verbalized,in_admissible,obs_changed,loop_flag,skip_reasons,episode_present,episode_success,terminal_reason,episode_em,episode_f1,productive
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,41,alfworld,Qwen3.6-35B-A3B,1,open fridge 1,1,both,0,1,1,0,0,0,A1_inadmissible,1,B1_plan_not_shortened,5,5,0,1,1,0.0,3,1,1,,0.0,False,True,False,,1,0,step_cap,,,0
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,42,alfworld,Qwen3.6-35B-A3B,1,close fridge 1,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,5,6,0,1,1,0.0,3,1,1,,0.0,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,43,alfworld,Qwen3.6-35B-A3B,1,look,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,1,1,0.0,3,1,1,,0.05,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,44,alfworld,Qwen3.6-35B-A3B,1,exit,1,both,0,1,1,0,0,0,A1_inadmissible,1,B1_plan_not_shortened,6,6,0,1,1,0.0,3,1,1,,0.0,False,True,False,tau_unrecognized_action,1,0,step_cap,,,0
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,45,alfworld,Qwen3.6-35B-A3B,1,look,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,1,1,0.0,3,1,1,,0.05,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,46,alfworld,Qwen3.6-35B-A3B,1,look,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,1,1,0.0,3,1,1,,0.0,True,False,True,,1,0,step_cap,,,0
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,47,alfworld,Qwen3.6-35B-A3B,1,look,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,1,1,0.0,3,1,1,,0.0,True,False,True,,1,0,step_cap,,,0
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,48,alfworld,Qwen3.6-35B-A3B,1,look,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,1,1,0.0,3,1,1,,0.0,True,False,True,,1,0,step_cap,,,0
entangled_e1,pick_heat_then_place_in_recep-Tomato-None-Fridge-23/trial_T20190909_082320_103350,49,alfworld,Qwen3.6-35B-A3B,1,open fridge 1,1,both,1,1,0,0,1,0,A3_exact_repeat,0,B1_plan_shortened,6,5,0,1,1,0.0,3,1,1,,0.05,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,1,alfworld,Qwen3.6-35B-A3B,1,go to shelf 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,8,8,0,0,0,1.0,3,1,1,,0.2,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,2,alfworld,Qwen3.6-35B-A3B,1,go to shelf 2,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,8,8,0,0,0,1.0,3,1,1,,0.1,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,3,alfworld,Qwen3.6-35B-A3B,1,go to shelf 3,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,8,8,0,0,0,1.0,3,1,1,,0.2,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,4,alfworld,Qwen3.6-35B-A3B,1,go to shelf 4,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,8,8,0,0,0,1.0,3,1,1,,0.2,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,5,alfworld,Qwen3.6-35B-A3B,1,go to shelf 5,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,8,8,0,0,0,1.0,3,1,1,,0.1,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,6,alfworld,Qwen3.6-35B-A3B,1,go to drawer 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,8,8,0,0,0,1.0,3,1,1,,0.1,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,7,alfworld,Qwen3.6-35B-A3B,1,go to sidetable 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,8,7,0,0,0,1.0,3,1,1,,,True,True,False,confidence_parse_failed,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,8,alfworld,Qwen3.6-35B-A3B,1,go to sidetable 2,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,7,8,0,0,0,1.0,3,1,1,,,True,True,False,confidence_parse_failed,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,9,alfworld,Qwen3.6-35B-A3B,1,go to sidetable 1,1,both,1,1,0,0,1,0,A3_exact_repeat,0,B1_plan_shortened,8,7,0,0,,0.6666666666666666,3,1,1,,0.05,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,10,alfworld,Qwen3.6-35B-A3B,1,take book 3 from sidetable 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,7,6,0,0,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,11,alfworld,Qwen3.6-35B-A3B,1,go to desk 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,6,5,0,0,0,1.0,3,1,1,,,True,True,False,confidence_parse_failed,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,12,alfworld,Qwen3.6-35B-A3B,1,go to drawer 2,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,5,6,0,0,0,1.0,3,1,1,,,True,True,False,confidence_parse_failed,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,13,alfworld,Qwen3.6-35B-A3B,1,go to drawer 3,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,6,6,0,0,0,1.0,3,1,1,,,True,True,False,confidence_parse_failed,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,14,alfworld,Qwen3.6-35B-A3B,1,go to drawer 2,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,,True,True,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,15,alfworld,Qwen3.6-35B-A3B,1,go to drawer 2,1,both,0,1,1,0,0,0,A1_inadmissible,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,,False,True,False,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,16,alfworld,Qwen3.6-35B-A3B,1,go to bed 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,6,6,0,0,0,1.0,3,1,1,,,True,True,False,confidence_parse_failed,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,17,alfworld,Qwen3.6-35B-A3B,1,take book 2 from bed 1,1,both,0,1,1,0,0,0,A1_inadmissible,1,B1_plan_not_shortened,6,6,0,0,,0.6666666666666666,3,1,1,,0.0,False,True,False,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,18,alfworld,Qwen3.6-35B-A3B,1,take book 1 from bed 1,1,both,0,1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,B1_plan_not_shortened,6,6,0,0,,0.6666666666666666,3,1,1,,0.15,False,False,False,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,19,alfworld,Qwen3.6-35B-A3B,1,,1,both,0,1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,B1_plan_not_shortened,6,6,0,0,,,,0,1,,,False,False,False,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,20,alfworld,Qwen3.6-35B-A3B,1,go to bed 1,1,both,0,1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,,False,False,False,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,21,alfworld,Qwen3.6-35B-A3B,1,go to desk 1,1,both,1,1,0,0,1,0,A3_exact_repeat,0,B1_plan_shortened,6,5,0,0,,0.3333333333333333,3,1,1,,0.2,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,22,alfworld,Qwen3.6-35B-A3B,1,go to bed 1,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,5,6,0,0,1,0.0,3,1,1,,,True,True,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,23,alfworld,Qwen3.6-35B-A3B,1,move book 3 to desk 1,1,both,0,1,1,0,0,0,A1_inadmissible,1,B1_plan_not_shortened,6,6,0,0,,0.3333333333333333,3,1,1,,0.2,False,True,False,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,24,alfworld,Qwen3.6-35B-A3B,1,go to drawer 2,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,,True,True,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,25,alfworld,Qwen3.6-35B-A3B,1,,1,both,0,1,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,,,,0,1,,,False,True,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,26,alfworld,Qwen3.6-35B-A3B,1,take book 2 from bed 1,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.2,False,False,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,27,alfworld,Qwen3.6-35B-A3B,1,put book 3 on desk 1,1,both,0,1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,B1_plan_not_shortened,6,6,0,0,,0.3333333333333333,3,1,1,,0.05,False,False,False,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,28,alfworld,Qwen3.6-35B-A3B,1,take book 1 from bed 1,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.2,False,False,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,29,alfworld,Qwen3.6-35B-A3B,1,inventory,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,6,6,0,0,0,1.0,3,1,1,,0.2,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,30,alfworld,Qwen3.6-35B-A3B,1,go to bed 1,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.05,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,31,alfworld,Qwen3.6-35B-A3B,1,take book 1 from bed 1,1,both,0,1,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.2,False,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,32,alfworld,Qwen3.6-35B-A3B,1,,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,,,,0,1,,,False,False,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,33,alfworld,Qwen3.6-35B-A3B,1,go to desk 1,1,both,1,1,0,0,1,0,A3_exact_repeat,0,B1_plan_shortened,6,5,0,0,,0.3333333333333333,3,1,1,,0.2,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,34,alfworld,Qwen3.6-35B-A3B,1,,1,both,0,1,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,B1_plan_not_shortened,5,5,0,0,,,,0,1,,,False,True,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,35,alfworld,Qwen3.6-35B-A3B,1,take book 2 from bed 1,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,5,5,0,0,1,0.0,3,1,1,,0.2,False,False,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,36,alfworld,Qwen3.6-35B-A3B,1,go to desk 1,1,both,0,1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,B1_plan_not_shortened,5,5,0,0,1,0.0,3,1,1,,0.0,False,False,False,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,37,alfworld,Qwen3.6-35B-A3B,1,go to bed 1,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,5,6,0,0,1,0.0,3,1,1,,0.05,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,38,alfworld,Qwen3.6-35B-A3B,1,take book 1 from bed 1,1,both,0,1,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.1,False,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,39,alfworld,Qwen3.6-35B-A3B,1,take book 1 from bed 1,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.2,False,False,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,40,alfworld,Qwen3.6-35B-A3B,1,,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,,,,0,1,,,False,False,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,41,alfworld,Qwen3.6-35B-A3B,1,put book 3 on desk 1,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,,0.3333333333333333,3,1,1,,0.2,False,False,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,42,alfworld,Qwen3.6-35B-A3B,1,move book 3 to desk 1,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,,0.3333333333333333,3,1,1,,0.3,False,False,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,43,alfworld,Qwen3.6-35B-A3B,1,,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,,,,0,1,,,False,False,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,44,alfworld,Qwen3.6-35B-A3B,1,go to bed 1,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.2,False,False,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,45,alfworld,Qwen3.6-35B-A3B,1,take book 1 from bed 1,1,both,0,1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.2,False,False,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,46,alfworld,Qwen3.6-35B-A3B,1,examine book 3,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,6,6,0,0,1,0.0,3,1,1,,0.5,True,True,False,,1,0,step_cap,,,1
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,47,alfworld,Qwen3.6-35B-A3B,1,go to desk 1,1,both,1,1,0,0,1,0,A3_exact_repeat,0,B1_plan_shortened,6,5,0,1,,0.3333333333333333,3,1,1,,0.1,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,48,alfworld,Qwen3.6-35B-A3B,1,,1,both,0,1,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,B1_plan_not_shortened,5,5,0,1,,,,0,1,,,False,True,True,confidence_parse_failed,1,0,step_cap,,,0
entangled_e1,pick_two_obj_and_place-Book-None-Desk-302/trial_T20190906_181233_363875,49,alfworld,Qwen3.6-35B-A3B,1,go to bed 1,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,5,6,0,1,1,0.0,3,1,1,,0.05,True,True,True,,1,0,step_cap,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,1,alfworld,Qwen3.6-35B-A3B,1,go to handtowelholder 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,7,7,0,0,0,1.0,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,2,alfworld,Qwen3.6-35B-A3B,1,take handtowel 1 from handtowelholder 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,7,8,0,0,,0.6666666666666666,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,3,alfworld,Qwen3.6-35B-A3B,1,go to bathtubbasin 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,8,8,0,0,,0.6666666666666666,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,4,alfworld,Qwen3.6-35B-A3B,1,move handtowel 1 to bathtubbasin 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,8,7,0,0,,0.6666666666666666,3,1,1,,0.15,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,5,alfworld,Qwen3.6-35B-A3B,1,go to sinkbasin 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,7,7,0,0,0,1.0,3,1,1,,0.1,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,6,alfworld,Qwen3.6-35B-A3B,1,go to drawer 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,7,6,0,0,0,1.0,3,1,1,,0.2,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,7,alfworld,Qwen3.6-35B-A3B,1,,1,both,0,1,1,0,0,0,A1_inadmissible,1,B1_plan_not_shortened,6,6,0,0,,,,0,1,,,False,True,False,confidence_parse_failed,1,1,success,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,8,alfworld,Qwen3.6-35B-A3B,1,go to bathtubbasin 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,6,7,0,0,,0.3333333333333333,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,9,alfworld,Qwen3.6-35B-A3B,1,clean handtowel 1 with bathtubbasin 1,1,both,0,1,1,0,0,0,A1_inadmissible,1,B1_plan_not_shortened,7,7,0,0,,0.3333333333333333,3,1,1,,0.1,False,True,False,,1,1,success,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,10,alfworld,Qwen3.6-35B-A3B,1,take handtowel 1 from bathtubbasin 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,7,8,0,0,,0.6666666666666666,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,11,alfworld,Qwen3.6-35B-A3B,1,go to sinkbasin 1,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,8,8,0,0,,0.6666666666666666,3,1,1,,,True,True,True,confidence_parse_failed,1,1,success,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,12,alfworld,Qwen3.6-35B-A3B,1,move handtowel 1 to sinkbasin 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,8,7,0,0,,0.6666666666666666,3,1,1,,0.2,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,13,alfworld,Qwen3.6-35B-A3B,1,clean handtowel 1 with sinkbasin 1,1,both,0,1,1,0,0,0,A1_inadmissible,1,B1_plan_not_shortened,7,7,0,0,,0.3333333333333333,3,1,1,,0.05,False,True,False,,1,1,success,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,14,alfworld,Qwen3.6-35B-A3B,1,take handtowel 1 from sinkbasin 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,7,8,0,0,,0.6666666666666666,3,1,1,,0.2,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,15,alfworld,Qwen3.6-35B-A3B,1,examine handtowel 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,8,8,0,0,,0.3333333333333333,3,1,1,,0.2,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,16,alfworld,Qwen3.6-35B-A3B,1,go to drawer 1,1,both,1,1,0,0,1,0,A3_exact_repeat,0,B1_plan_shortened,8,7,0,0,,0.6666666666666666,3,1,1,,0.5,True,True,True,,1,1,success,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,17,alfworld,Qwen3.6-35B-A3B,1,open drawer 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,7,6,0,0,0,1.0,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,18,alfworld,Qwen3.6-35B-A3B,1,move handtowel 1 to drawer 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,6,5,0,0,1,0.0,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,19,alfworld,Qwen3.6-35B-A3B,1,close drawer 1,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,5,6,0,0,1,0.0,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,20,alfworld,Qwen3.6-35B-A3B,1,open drawer 1,0,tier_b,0,,0,0,0,0,,0,B1_plan_shortened,6,5,0,0,1,0.0,3,1,1,,0.05,True,True,False,,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,21,alfworld,Qwen3.6-35B-A3B,1,close drawer 1,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,5,6,0,0,1,0.0,3,1,1,,0.05,True,True,True,,1,1,success,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,22,alfworld,Qwen3.6-35B-A3B,1,go to sinkbasin 1,1,both,0,1,0,0,1,0,A3_exact_repeat,1,B1_plan_not_shortened,6,7,0,0,1,0.0,3,1,1,,0.2,True,True,True,,1,1,success,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,23,alfworld,Qwen3.6-35B-A3B,1,go to sinkbasin 2,1,tier_b,0,,0,0,0,0,,1,B1_plan_not_shortened,7,7,0,0,,0.3333333333333333,3,1,1,,,True,True,False,confidence_parse_failed,1,1,success,,,1
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,24,alfworld,Qwen3.6-35B-A3B,1,go to drawer 1,1,both,1,1,0,0,1,0,A3_exact_repeat,0,B1_plan_shortened,7,6,0,0,,0.3333333333333333,3,1,1,,,True,True,True,confidence_parse_failed,1,1,success,,,0
entangled_e1,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,25,alfworld,Qwen3.6-35B-A3B,1,open drawer 1,1,both,1,1,0,0,1,0,A3_exact_repeat,0,B1_plan_shortened,6,5,0,0,,0.3333333333333333,3,1,1,,0.05,True,True,True,,1,1,success,,,0
