dataset,model,in_matrix,run_id,task_id,step_idx,action_parsed,A1,A2,A3,A4,tier_a_rules,y_tier_a,in_admissible,obs_changed,loop_flag,skip_reasons,U_verbalized,judge_present,judge_n_valid,judge_frac_correct,y_ensemble,episode_present,episode_success,terminal_reason,episode_em,episode_f1,productive,y_suffix
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,37,move apple 1 to countertop 1,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,False,True,True,,0.0,1,3,0.0,1,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,38,go to fridge 1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,False,False,False,,0.0,1,3,0.0,1,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,39,take apple 1 from fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,40,,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,False,True,True,confidence_parse_failed,,0,,,,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,41,cool apple 1 with fridge 1,0,0,0,0,,,True,True,False,,0.05,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,42,go to countertop 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,1.0,0,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,43,move apple 1 to countertop 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,1,inventory,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,2,go to countertop 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,3,go to cabinet 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,4,go to cabinet 2,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,5,go to cabinet 3,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,6,go to fridge 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,7,go to cabinet 1,0,0,1,0,A3_exact_repeat,1,True,True,True,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,8,go to cabinet 2,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.2,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,9,go to cabinet 4,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,10,go to fridge 1,0,0,1,0,A3_exact_repeat,1,True,True,True,confidence_parse_failed,,1,3,0.3333333333333333,,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,11,open fridge 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,12,go to drawer 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,13,go to cabinet 5,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,14,go to cabinet 6,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,15,examine cabinet 6,0,0,0,0,,,True,True,False,,0.5,1,3,0.0,1,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,16,go to cabinet 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.5,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,17,go to drawer 2,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,18,go to cabinet 7,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,19,go to cabinet 8,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,20,go to drawer 2,0,0,1,0,A3_exact_repeat,1,True,True,True,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,21,go to cabinet 9,0,0,0,0,,,True,True,False,,0.5,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,22,go to garbagecan 1,0,0,0,0,,,True,True,False,,0.05,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,23,take tomato 2 from garbagecan 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,24,move tomato 2 to countertop 1,1,0,0,0,A1_inadmissible,1,False,True,False,,0.0,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,25,,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,False,False,False,confidence_parse_failed,,0,,,,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,26,inventory,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,27,go to countertop 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,1.0,0,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,28,move tomato 2 to countertop 1,0,0,0,0,,,True,True,False,,0.2,1,3,0.6666666666666666,,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,29,examine countertop 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,30,help,0,0,0,0,,,True,True,False,,0.0,1,3,0.3333333333333333,,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,31,,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,False,True,True,confidence_parse_failed,,0,,,,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,32,cool tomato 2 with countertop 1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,False,False,False,,0.05,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,33,cool tomato 2 with countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,34,go to fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.6666666666666666,,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,35,go to fridge 1,1,0,0,0,A1_inadmissible,1,False,True,False,,0.0,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,36,move tomato 2 to fridge 1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,False,False,False,,0.1,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,37,go to countertop 1,0,0,0,0,,,True,True,False,,0.05,1,3,0.6666666666666666,,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,38,,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,False,True,True,confidence_parse_failed,,0,,,,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,39,cool tomato 2 with fridge 1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,False,False,False,,0.1,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,40,move tomato 2 to fridge 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,41,take tomato 2 from countertop 1,0,0,0,0,,,True,True,False,,0.05,1,3,0.6666666666666666,,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,42,move tomato 2 to countertop 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,43,,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,False,True,True,confidence_parse_failed,,0,,,,1,0,step_cap,,,0,1
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,44,take tomato 2 from countertop 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.3333333333333333,,1,0,step_cap,,,0,1
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,45,move tomato 2 to countertop 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,46,take tomato 2 from countertop 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.3333333333333333,,1,0,step_cap,,,0,1
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,47,inventory,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.05,1,3,0.6666666666666666,,1,0,step_cap,,,0,1
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,48,move tomato 2 to countertop 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,49,examine countertop 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.05,1,3,0.6666666666666666,,1,0,step_cap,,,0,1
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,1,look,0,0,0,0,,,True,True,False,,0.0,1,3,0.6666666666666666,,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,2,go to countertop 1,0,0,0,0,,,True,True,False,,0.15,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,3,go to bathtubbasin 1,0,0,0,0,,,True,True,False,,0.05,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,4,go to sinkbasin 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,5,go to handtowelholder 1,0,0,0,0,,,True,True,False,,0.1,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,6,take handtowel 1 from handtowelholder 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.6666666666666666,,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,7,go to bathtubbasin 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.6666666666666666,,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,8,move handtowel 1 to bathtubbasin 1,0,0,0,0,,,True,True,False,,0.05,1,3,0.6666666666666666,,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,9,take soapbar 1 from bathtubbasin 1,0,0,0,0,,,True,True,False,,0.05,1,3,0.0,1,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,10,,1,0,0,0,A1_inadmissible,1,False,True,False,confidence_parse_failed,,0,,,,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,11,,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,confidence_parse_failed,,0,,,,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,12,examine soapbar 1,0,0,0,0,,,True,True,False,,0.1,1,3,0.0,1,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,13,take handtowel 1 from bathtubbasin 1,1,0,0,0,A1_inadmissible,1,False,True,False,,0.05,1,3,0.3333333333333333,,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,14,inventory,0,0,0,0,,,True,True,False,,0.05,1,3,0.6666666666666666,,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,15,examine bathtubbasin 1,0,0,0,0,,,True,True,False,,0.1,1,3,0.6666666666666666,,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,16,take handtowel 1 from bathtubbasin 1,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,False,True,True,,0.05,1,3,0.0,1,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,17,move soapbar 1 to bathtubbasin 1,0,0,0,0,,,True,True,False,,0.1,1,3,0.3333333333333333,,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,18,,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,False,True,True,confidence_parse_failed,,0,,,,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,19,move soapbar 1 to bathtubbasin 1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,False,False,False,,0.0,1,3,0.0,1,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,20,go to drawer 1,0,0,0,0,,,True,True,False,,0.2,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,21,open drawer 1,0,0,0,0,,,True,True,False,,0.2,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,22,take cloth 1 from drawer 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,23,go to sinkbasin 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,1.0,0,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,24,move cloth 1 to sinkbasin 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,25,take cloth 1 from sinkbasin 1,0,0,0,0,,,True,True,False,,0.1,1,3,0.6666666666666666,,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,26,clean cloth 1 with sinkbasin 1,0,0,0,0,,,True,True,False,,0.05,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,27,move cloth 1 to drawer 1,1,0,0,0,A1_inadmissible,1,False,True,False,,0.15,1,3,0.3333333333333333,,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,28,move cloth 1 to drawer 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,29,move cloth 1 to drawer 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.5,1,3,0.0,1,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,30,move cloth 1 to drawer 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,31,move cloth 1 to drawer 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,1,success,,,0,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,32,go to drawer 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,33,move cloth 1 to drawer 1,0,0,0,0,,,True,True,False,,0.2,1,3,1.0,0,1,1,success,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-ButterKnife-None-CounterTop-8/trial_T20190909_105559_983897,1,inventory,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-ButterKnife-None-CounterTop-8/trial_T20190909_105559_983897,2,go to drawer 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-ButterKnife-None-CounterTop-8/trial_T20190909_105559_983897,3,examine drawer 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,0.3333333333333333,,1,0,step_cap,,,1,0
alfworld,Qwen3.5-4B,0,entangled_Qwen3.5-4B_alfworld,pick_clean_then_place_in_recep-ButterKnife-None-CounterTop-8/trial_T20190909_105559_983897,4,open drawer 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
