dataset,model,task_id,step_idx,action_parsed,plan_len_before,plan_len_after,y_tier_b,b_reason,replay_diverged,obs_match
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Cabinet-405/trial_T20190907_080903_889497,45,"open cabinet 4`. I am now at cabinet 4. The next logical step is to try moving the towel into it again, as being ""at"" the location is crucial.",8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Cabinet-405/trial_T20190907_080903_889497,46,move towel 1 to cabinet 4,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Cabinet-405/trial_T20190907_080903_889497,47,go to cabinet 4,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Cabinet-405/trial_T20190907_080903_889497,48,,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Cabinet-405/trial_T20190907_080903_889497,49,,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,1,go to countertop 1,7,7,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,2,go to towelholder 1,7,7,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,3,take towel 1 from towelholder 1,7,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,4,go to sinkbasin 1,8,9,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,5,go to sinkbasin 1,9,9,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,6,go to drawer 1,9,9,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,7,open drawer 1,9,8,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,8,put towel 1 in drawer 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,9,examine drawer 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,10,close drawer 1,8,9,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,11,go to drawer 2,9,9,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,12,open drawer 2,9,8,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,13,go to drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,14,examine drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,15,open drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,16,put towel 1 in drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,17,put towel 1 in drawer 4,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,18,open drawer 5,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,19,put towel 1 in drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,20,go to drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,21,put towel 1 in drawer 5,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,22,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,23,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,24,go to drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,25,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,26,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,27,put towel 1 in drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,28,examine towel 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,29,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,30,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,31,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,32,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,33,go to drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,34,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,35,put towel 1 in drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,36,examine towel 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,37,,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,38,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,39,go to drawer 6,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,40,open drawer 6,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,41,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,42,examine sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,43,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,44,examine sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,45,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,46,go to sinkbasin 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,47,put towel 1 in drawer 3,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,48,examine towel 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-Cloth-None-Drawer-423/trial_T20190908_140701_251653,49,examine drawer 1,8,8,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,1,go to sinkbasin 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,2,examine sinkbasin 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,3,go to shelf 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,4,go to sinkbasin 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,5,go to shelf 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,6,go to shelf 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,7,go to shelf 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,8,go to bathtubbasin 1,6,5,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,9,take dishsponge 2 from bathtubbasin 1,5,4,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,10,go to cart 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,11,move dishsponge 2 to cart 1,4,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,12,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,13,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,14,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,15,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,16,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,17,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,18,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,19,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,20,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,21,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,22,,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,23,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,24,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,25,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,26,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,27,go to sinkbasin 1,5,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,28,examine cart 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,29,go to cart 1,6,5,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,30,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,31,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,32,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,33,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,34,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,35,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,36,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,37,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,38,,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,39,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,40,go to shelf 1,5,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,41,go to cart 1,6,5,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,42,,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,43,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,44,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,45,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,46,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,47,go to cart 1.,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,48,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-Cart-401/trial_T20190907_024634_972453,49,examine cart 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,1,go to sinkbasin 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,2,go to cabinet 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,3,open cabinet 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,4,close cabinet 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,5,go to sinkbasin 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,6,go to cabinet 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,7,examine cabinet 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,8,open cabinet 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,9,go to cabinet 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,10,open cabinet 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,11,go to cabinet 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,12,open cabinet 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,13,go to sinkbasin 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,14,examine sinkbasin 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,15,go to shelf 1,6,5,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,16,take dishsponge 1 from shelf 1,5,4,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,17,go to countertop 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,18,move dishsponge 1 to countertop 1,4,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,19,examine countertop 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,20,examine countertop 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,21,examine countertop 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,22,examine countertop 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,23,examine countertop 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,24,go to sinkbasin 1,5,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,25,go to countertop 1,6,5,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,26,help,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,27,go to sinkbasin 1,5,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,28,clean dishsponge 1 with sinkbasin 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,29,take dishsponge 1 from countertop 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,30,take dishsponge 1 from countertop 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,31,go to countertop 1,6,5,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,32,clean dishsponge 1 with sinkbasin 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,33,go to countertop 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,34,clean dishsponge 1 with sinkbasin 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,35,take dishsponge 1 from countertop 1,5,4,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,36,clean dishsponge 1 with sinkbasin 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,37,go to sinkbasin 1,4,3,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,38,move dishsponge 1 to sinkbasin 1,3,4,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,39,clean dishsponge 1 with sinkbasin 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,40,take dishsponge 1 from sinkbasin 1,4,3,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,41,go to sinkbasin 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,42,,3,3,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,43,move dishsponge 1 to countertop 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,44,move dishsponge 1 to countertop 1,3,3,1,B1_plan_not_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,45,clean dishsponge 1 with sinkbasin 1,3,2,0,B1_plan_shortened,0,1
alfworld,Qwen3.5-9B,pick_clean_then_place_in_recep-DishSponge-None-CounterTop-403/trial_T20190908_144357_621068,46,move dishsponge 1 to countertop 1,2,2,1,B1_plan_not_shortened,0,1
